                            AFTERNOON AT THE RACE TRACK - Description of the internal state of the problem
   MAN/BRK              SPECTATOR/BETTER              HORSE/JOCKEY PAIR at RACE RN
  Stat  St0  Am0 St1  Am1 St2  Am2 St3  Am3 RN St0 Len0 St1 Len1 St2 Len2 Sr3 Len3 
  WFB   ATH  1585.0 ATH  793.0 WAR  1486.0 ATH  1585.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1585.0 ATH  793.0 WAR  1486.0 PAB  1585.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1585.0 ATH  793.0 WAR  1486.0 WAR  1486.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   PAB  1585.0 ATH  793.0 WAR  1486.0 WAR  1486.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1486.0 ATH  793.0 WAR  1486.0 WAR  1486.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1486.0 ATH  793.0 WAR  1486.0 WAR  1486.0 0 ASL 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1486.0 ATH  793.0 WAR  1486.0 WAR  1486.0 0 ASL 32 ATP 22 ASL 28 ATP 49 
  WFB   WAR  1486.0 PAB  793.0 WAR  1486.0 WAR  1486.0 0 ASL 32 ATP 22 ASL 28 ATP 49 
  WFB   WAR  1486.0 PAB  793.0 WAR  1486.0 WAR  1486.0 0 ASL 32 ATP 22 ASL 28 ASL 49 
  WFB   WAR  1486.0 PAB  793.0 WAR  1486.0 WAR  1486.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  WFB   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 ASL 32 ASL 22 RUN 28 ASL 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 ASL 32 ASL 22 RUN 28 RUN 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 ASL 32 RUN 22 RUN 28 RUN 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 ASL 32 RUN 22 RUN 28 AFL 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 ASL 32 RUN 22 AFL 28 AFL 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 RUN 32 RUN 22 AFL 28 AFL 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 RUN 32 AFL 22 AFL 28 AFL 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 AFL 32 AFL 22 AFL 28 AFL 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 AFL 32 AFL 22 ATS 28 AFL 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 AFL 32 ATS 22 ATS 28 AFL 49 
  STR   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 AFL 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 AFL 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1486.0 WAR  694.0 WAR  1486.0 WAR  1486.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1486.0 WAR  694.0 CTG  1486.0 WAR  1486.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1486.0 WAR  694.0 WRS  1684.0 WAR  1486.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1486.0 WAR  694.0 WRS  1684.0 CTG  1486.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1486.0 WAR  694.0 WRS  1684.0 WRS  1684.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   CTG  1486.0 WAR  694.0 WRS  1684.0 WRS  1684.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1684.0 WAR  694.0 WRS  1684.0 WRS  1684.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1684.0 CTG  694.0 WRS  1684.0 WRS  1684.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1684.0 WRS  892.0 WRS  1684.0 WRS  1684.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  ANR   WRS  1684.0 WRS  892.0 WRS  1684.0 WRS  1684.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  WFB   WRS  1684.0 WRS  892.0 WRS  1684.0 WRS  1684.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  WFB   WRS  1684.0 WRS  892.0 WRS  1684.0 WRS  1684.0 0 ATP 32 ATS 22 ATS 28 ATS 49 
  WFB   WRS  1684.0 WRS  892.0 WRS  1684.0 WRS  1684.0 0 ATP 32 ATP 22 ATS 28 ATS 49 
  WFB   WRS  1684.0 WRS  892.0 WRS  1684.0 WRS  1684.0 0 ATP 32 ATP 22 ATS 28 ATP 49 
  WFB   WRS  1684.0 WRS  892.0 WRS  1684.0 WRS  1684.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WRS  1684.0 ATH  892.0 WRS  1684.0 WRS  1684.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1684.0 ATH  892.0 WRS  1684.0 WRS  1684.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1684.0 ATH  892.0 WRS  1684.0 ATH  1684.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1684.0 ATH  892.0 ATH  1684.0 ATH  1684.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1684.0 ATH  892.0 ATH  1684.0 PAB  1684.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1684.0 ATH  892.0 ATH  1684.0 WAR  1585.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   PAB  1684.0 ATH  892.0 ATH  1684.0 WAR  1585.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1585.0 ATH  892.0 ATH  1684.0 WAR  1585.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1585.0 PAB  892.0 ATH  1684.0 WAR  1585.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1585.0 WAR  793.0 ATH  1684.0 WAR  1585.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1585.0 WAR  793.0 ATH  1684.0 WAR  1585.0 0 ATP 32 ASL 22 ATP 28 ATP 49 
  WFB   WAR  1585.0 WAR  793.0 ATH  1684.0 WAR  1585.0 0 ATP 32 ASL 22 ATP 28 ASL 49 
  WFB   WAR  1585.0 WAR  793.0 ATH  1684.0 WAR  1585.0 0 ATP 32 ASL 22 ASL 28 ASL 49 
  WFB   WAR  1585.0 WAR  793.0 PAB  1684.0 WAR  1585.0 0 ATP 32 ASL 22 ASL 28 ASL 49 
  WFB   WAR  1585.0 WAR  793.0 PAB  1684.0 WAR  1585.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  WFB   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 ASL 32 ASL 22 ASL 28 RUN 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 ASL 32 RUN 22 ASL 28 RUN 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 RUN 32 RUN 22 ASL 28 RUN 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 RUN 32 RUN 22 ASL 28 AFL 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 RUN 32 RUN 22 RUN 28 AFL 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 RUN 32 AFL 22 RUN 28 AFL 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 AFL 32 AFL 22 RUN 28 AFL 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 AFL 32 AFL 22 AFL 28 AFL 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 AFL 32 AFL 22 ATS 28 AFL 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 AFL 32 ATS 22 ATS 28 AFL 49 
  STR   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 ATS 32 ATS 22 ATS 28 AFL 49 
  SAC   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 ATS 32 ATS 22 ATS 28 AFL 49 
  SAC   WAR  1585.0 WAR  793.0 WAR  1585.0 WAR  1585.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1585.0 WAR  793.0 WAR  1585.0 CTG  1585.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1585.0 WAR  793.0 WAR  1585.0 WRS  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   CTG  1585.0 WAR  793.0 WAR  1585.0 WRS  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1783.0 WAR  793.0 WAR  1585.0 WRS  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1783.0 CTG  793.0 WAR  1585.0 WRS  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1783.0 WRS  991.0 WAR  1585.0 WRS  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1783.0 WRS  991.0 CTG  1585.0 WRS  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1783.0 WRS  991.0 WRS  1783.0 WRS  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  ANR   WRS  1783.0 WRS  991.0 WRS  1783.0 WRS  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  WFB   WRS  1783.0 WRS  991.0 WRS  1783.0 WRS  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  WFB   WRS  1783.0 WRS  991.0 WRS  1783.0 WRS  1783.0 0 ATS 32 ATS 22 ATS 28 ATP 49 
  WFB   WRS  1783.0 WRS  991.0 WRS  1783.0 WRS  1783.0 0 ATP 32 ATS 22 ATS 28 ATP 49 
  WFB   WRS  1783.0 WRS  991.0 WRS  1783.0 WRS  1783.0 0 ATP 32 ATP 22 ATS 28 ATP 49 
  WFB   WRS  1783.0 WRS  991.0 WRS  1783.0 WRS  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WRS  1783.0 WRS  991.0 ATH  1783.0 WRS  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WRS  1783.0 ATH  991.0 ATH  1783.0 WRS  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1783.0 ATH  991.0 ATH  1783.0 WRS  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1783.0 ATH  991.0 ATH  1783.0 ATH  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   PAB  1783.0 ATH  991.0 ATH  1783.0 ATH  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1684.0 ATH  991.0 ATH  1783.0 ATH  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1684.0 PAB  991.0 ATH  1783.0 ATH  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1684.0 WAR  892.0 ATH  1783.0 ATH  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1684.0 WAR  892.0 PAB  1783.0 ATH  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1684.0 WAR  892.0 PAB  1684.0 PAB  1783.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1684.0 WAR  892.0 PAB  1684.0 PAB  1684.0 0 ATP 32 ATP 22 ATP 28 ASL 49 
  WFB   WAR  1684.0 WAR  892.0 PAB  1684.0 PAB  1684.0 0 ASL 32 ATP 22 ATP 28 ASL 49 
  WFB   WAR  1684.0 WAR  892.0 PAB  1684.0 PAB  1684.0 0 ASL 32 ASL 22 ATP 28 ASL 49 
  WFB   WAR  1684.0 WAR  892.0 WAR  1684.0 PAB  1684.0 0 ASL 32 ASL 22 ATP 28 ASL 49 
  WFB   WAR  1684.0 WAR  892.0 WAR  1684.0 PAB  1684.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 PAB  1684.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 ASL 32 ASL 22 RUN 28 ASL 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 ASL 32 RUN 22 RUN 28 ASL 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 RUN 32 RUN 22 RUN 28 ASL 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 RUN 32 RUN 22 RUN 28 RUN 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 RUN 32 RUN 22 AFL 28 RUN 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 RUN 32 RUN 22 AFL 28 AFL 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 RUN 32 AFL 22 AFL 28 AFL 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 AFL 32 AFL 22 AFL 28 AFL 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 AFL 32 AFL 22 AFL 28 ATS 49 
  STR   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 ATS 32 AFL 22 AFL 28 ATS 49 
  SAC   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 ATS 32 AFL 22 AFL 28 ATS 49 
  SAC   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 ATS 32 AFL 22 ATS 28 ATS 49 
  SAC   WAR  1684.0 WAR  892.0 WAR  1684.0 WAR  1684.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1684.0 WAR  892.0 WAR  1684.0 CTG  1684.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1684.0 WAR  892.0 WAR  1684.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1684.0 CTG  892.0 WAR  1684.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1684.0 WRS  1090.0 WAR  1684.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   CTG  1684.0 WRS  1090.0 WAR  1684.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1882.0 WRS  1090.0 WAR  1684.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1882.0 WRS  1090.0 CTG  1684.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1882.0 WRS  1090.0 WRS  1882.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  ANR   WRS  1882.0 WRS  1090.0 WRS  1882.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  WFB   WRS  1882.0 WRS  1090.0 WRS  1882.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  WFB   WRS  1882.0 WRS  1090.0 WRS  1882.0 WRS  1882.0 0 ATS 32 ATS 22 ATP 28 ATS 49 
  WFB   WRS  1882.0 WRS  1090.0 WRS  1882.0 WRS  1882.0 0 ATS 32 ATP 22 ATP 28 ATS 49 
  WFB   WRS  1882.0 WRS  1090.0 WRS  1882.0 WRS  1882.0 0 ATS 32 ATP 22 ATP 28 ATP 49 
  WFB   WRS  1882.0 WRS  1090.0 WRS  1882.0 WRS  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WRS  1882.0 WRS  1090.0 ATH  1882.0 WRS  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1882.0 WRS  1090.0 ATH  1882.0 WRS  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1882.0 ATH  1090.0 ATH  1882.0 WRS  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1882.0 ATH  1090.0 ATH  1882.0 ATH  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1882.0 PAB  1090.0 ATH  1882.0 ATH  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1882.0 WAR  991.0 ATH  1882.0 ATH  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   PAB  1882.0 WAR  991.0 ATH  1882.0 ATH  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1783.0 WAR  991.0 ATH  1882.0 ATH  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1783.0 WAR  991.0 PAB  1882.0 ATH  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1783.0 WAR  991.0 WAR  1783.0 ATH  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1783.0 WAR  991.0 WAR  1783.0 ATH  1882.0 0 ATP 32 ASL 22 ATP 28 ATP 49 
  WFB   WAR  1783.0 WAR  991.0 WAR  1783.0 ATH  1882.0 0 ATP 32 ASL 22 ATP 28 ASL 49 
  WFB   WAR  1783.0 WAR  991.0 WAR  1783.0 PAB  1882.0 0 ATP 32 ASL 22 ATP 28 ASL 49 
  WFB   WAR  1783.0 WAR  991.0 WAR  1783.0 PAB  1882.0 0 ASL 32 ASL 22 ATP 28 ASL 49 
  WFB   WAR  1783.0 WAR  991.0 WAR  1783.0 PAB  1783.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  WFB   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 ASL 32 ASL 22 ASL 28 RUN 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 RUN 32 ASL 22 ASL 28 RUN 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 RUN 32 ASL 22 RUN 28 RUN 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 RUN 32 RUN 22 RUN 28 RUN 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 RUN 32 RUN 22 RUN 28 AFL 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 AFL 32 RUN 22 RUN 28 AFL 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 AFL 32 RUN 22 AFL 28 AFL 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 AFL 32 AFL 22 AFL 28 AFL 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 AFL 32 AFL 22 ATS 28 AFL 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 ATS 32 AFL 22 ATS 28 AFL 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 ATS 32 AFL 22 ATS 28 ATS 49 
  STR   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1783.0 WAR  991.0 WAR  1783.0 WAR  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1783.0 CTG  991.0 WAR  1783.0 WAR  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1783.0 WRS  1189.0 WAR  1783.0 WAR  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1783.0 WRS  1189.0 WAR  1783.0 CTG  1783.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1783.0 WRS  1189.0 WAR  1783.0 WRS  1981.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1783.0 WRS  1189.0 CTG  1783.0 WRS  1981.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1783.0 WRS  1189.0 WRS  1981.0 WRS  1981.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   CTG  1783.0 WRS  1189.0 WRS  1981.0 WRS  1981.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  1981.0 WRS  1189.0 WRS  1981.0 WRS  1981.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  ANR   WRS  1981.0 WRS  1189.0 WRS  1981.0 WRS  1981.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  WFB   WRS  1981.0 WRS  1189.0 WRS  1981.0 WRS  1981.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  WFB   WRS  1981.0 WRS  1189.0 WRS  1981.0 WRS  1981.0 0 ATP 32 ATS 22 ATS 28 ATS 49 
  WFB   WRS  1981.0 WRS  1189.0 WRS  1981.0 WRS  1981.0 0 ATP 32 ATS 22 ATS 28 ATP 49 
  WFB   WRS  1981.0 WRS  1189.0 WRS  1981.0 WRS  1981.0 0 ATP 32 ATP 22 ATS 28 ATP 49 
  WFB   WRS  1981.0 WRS  1189.0 WRS  1981.0 WRS  1981.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1981.0 WRS  1189.0 WRS  1981.0 WRS  1981.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1981.0 WRS  1189.0 ATH  1981.0 WRS  1981.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1981.0 WRS  1189.0 ATH  1981.0 ATH  1981.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1981.0 ATH  1189.0 ATH  1981.0 ATH  1981.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1981.0 ATH  1189.0 ATH  1981.0 PAB  1981.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1981.0 ATH  1189.0 PAB  1981.0 PAB  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1981.0 ATH  1189.0 PAB  1882.0 WAR  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   ATH  1981.0 ATH  1189.0 WAR  1882.0 WAR  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   PAB  1981.0 ATH  1189.0 WAR  1882.0 WAR  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1882.0 ATH  1189.0 WAR  1882.0 WAR  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1882.0 PAB  1189.0 WAR  1882.0 WAR  1882.0 0 ATP 32 ATP 22 ATP 28 ATP 49 
  WFB   WAR  1882.0 PAB  1189.0 WAR  1882.0 WAR  1882.0 0 ATP 32 ATP 22 ATP 28 ASL 49 
  WFB   WAR  1882.0 PAB  1189.0 WAR  1882.0 WAR  1882.0 0 ATP 32 ASL 22 ATP 28 ASL 49 
  WFB   WAR  1882.0 PAB  1189.0 WAR  1882.0 WAR  1882.0 0 ATP 32 ASL 22 ASL 28 ASL 49 
  WFB   WAR  1882.0 PAB  1189.0 WAR  1882.0 WAR  1882.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  WFB   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 ASL 32 ASL 22 ASL 28 ASL 49 
  STR   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 ASL 32 RUN 22 ASL 28 ASL 49 
  STR   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 ASL 32 RUN 22 RUN 28 ASL 49 
  STR   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 RUN 32 RUN 22 RUN 28 ASL 49 
  STR   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 RUN 32 RUN 22 RUN 28 RUN 49 
  STR   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 RUN 32 AFL 22 RUN 28 RUN 49 
  STR   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 RUN 32 AFL 22 AFL 28 RUN 49 
  STR   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 RUN 32 AFL 22 AFL 28 AFL 49 
  STR   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 AFL 32 AFL 22 AFL 28 AFL 49 
  STR   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 AFL 32 AFL 22 ATS 28 AFL 49 
  SAC   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 AFL 32 AFL 22 ATS 28 AFL 49 
  SAC   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 AFL 32 AFL 22 ATS 28 ATS 49 
  SAC   WAR  1882.0 WAR  1090.0 WAR  1882.0 WAR  1882.0 0 ATS 32 AFL 22 ATS 28 ATS 49 
  SAC   WAR  1882.0 WAR  1090.0 WAR  1882.0 WRS  1882.0 0 ATS 32 AFL 22 ATS 28 ATS 49 
  SAC   WAR  1882.0 WAR  1090.0 WAR  1882.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1882.0 WAR  1090.0 CTG  1882.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WAR  1882.0 WAR  1090.0 WRS  2080.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   CTG  1882.0 WAR  1090.0 WRS  2080.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
  SAC   WRS  2080.0 WAR  1090.0 WRS  2080.0 WRS  1882.0 0 ATS 32 ATS 22 ATS 28 ATS 49 
